Month,App,City ID,Basket,Payment to Merchants,Trips,Total Eater Fees,Gross Bookings,Payments to Couriers,Incentive to Existing Eaters,Incentive to New Eaters,Discount due to other promotions/subscriptions,Revenue gained due to subscription,Net Revenue,New Eaters,Active Eaters,%SMB,%ENT
2023-02-01,UberEats,I1,81672.0,-65780.0,2993.0,22185.0,110115.0,-15807.0,-3404.0,-610.0,-5041.0,1483.0,14944.0,93.0,1073.0,0.5797,0.4203
2023-03-01,UberEats,I1,93260.0,-75383.0,3403.0,24776.0,125126.0,-17925.0,-3700.0,-509.0,-5626.0,1570.0,16280.0,109.0,1159.0,0.57,0.43
2023-04-01,UberEats,I1,87172.0,-70452.0,3180.0,23654.0,117526.0,-16921.0,-3117.0,-1055.0,-5454.0,1620.0,16231.0,100.0,1112.0,0.5636,0.4364
2023-05-01,UberEats,I1,87029.0,-70633.0,3183.0,24303.0,117969.0,-16878.0,-2843.0,-1070.0,-5606.0,1916.0,17165.0,110.0,1133.0,0.5633,0.43670000000000003
2023-06-01,UberEats,I1,79261.0,-64474.0,2869.0,24348.0,109689.0,-14970.0,-1927.0,-957.0,-5085.0,1994.0,18357.0,102.0,1053.0,0.5710999999999999,0.4289
2022-06-01,UberEats,K1,49523.0,-40103.0,1889.0,13005.0,67671.0,-7603.0,-1342.0,-908.0,-2047.0,1092.0,11378.0,94.0,716.0,0.6674,0.3326
2022-07-01,UberEats,K1,54130.0,-44304.0,2062.0,14423.0,74178.0,-7750.0,-2172.0,-917.0,-3300.0,1229.0,10545.0,103.0,761.0,0.6809000000000001,0.3191
2022-08-01,UberEats,K1,52706.0,-43137.0,2037.0,14141.0,72334.0,-7626.0,-2056.0,-910.0,-3390.0,1267.0,10459.0,103.0,750.0,0.6775,0.3225
2022-09-01,UberEats,K1,50991.0,-41683.0,1920.0,13547.0,69850.0,-7088.0,-1550.0,-846.0,-3460.0,1250.0,10349.0,89.0,708.0,0.6586,0.3414
2022-10-01,UberEats,K1,55029.0,-44945.0,2027.0,14372.0,75083.0,-7677.0,-1462.0,-982.0,-3779.0,1337.0,10655.0,94.0,737.0,0.6729999999999999,0.327
2022-11-01,UberEats,K1,53636.0,-43922.0,1969.0,14366.0,73873.0,-8087.0,-1649.0,-1065.0,-3865.0,1314.0,9960.0,90.0,736.0,0.6654000000000001,0.3346
2022-12-01,UberEats,K1,57908.0,-47392.0,2086.0,15954.0,79839.0,-9074.0,-2232.0,-1157.0,-4705.0,1402.0,10210.0,95.0,764.0,0.6744,0.3256
2022-08-01,Postmates,G1,1837.0,-1510.0,69.0,398.0,2420.0,-230.0,-139.0,-8.0,-37.0,27.0,312.0,5.0,30.0,0.6851999999999999,0.3148
2022-09-01,Postmates,G1,1900.0,-1574.0,69.0,366.0,2455.0,-212.0,-151.0,-8.0,-34.0,27.0,269.0,5.0,32.0,0.6627,0.3373
2022-10-01,Postmates,G1,1836.0,-1509.0,68.0,375.0,2396.0,-213.0,-120.0,-10.0,-34.0,25.0,280.0,4.0,29.0,0.6487,0.3513
2022-11-01,Postmates,G1,1851.0,-1519.0,68.0,339.0,2375.0,-222.0,-179.0,-12.0,-35.0,24.0,143.0,3.0,28.0,0.6385000000000001,0.3615
2022-12-01,Postmates,G1,2044.0,-1682.0,74.0,317.0,2561.0,-246.0,-140.0,-10.0,-28.0,23.0,180.0,4.0,28.0,0.6542,0.3458
2023-01-01,Postmates,G1,1966.0,-1599.0,72.0,320.0,2480.0,-235.0,-166.0,-21.0,-31.0,21.0,141.0,4.0,22.0,0.6467,0.3533
2023-02-01,Postmates,G1,1889.0,-1529.0,66.0,330.0,2406.0,-215.0,-195.0,-12.0,-42.0,22.0,154.0,3.0,21.0,0.648,0.35200000000000004
2023-03-01,Postmates,G1,2345.0,-1905.0,81.0,408.0,2986.0,-263.0,-224.0,-64.0,-53.0,23.0,124.0,6.0,26.0,0.6541,0.34590000000000004
2023-04-01,Postmates,G1,2166.0,-1757.0,75.0,378.0,2757.0,-258.0,-173.0,-26.0,-46.0,21.0,114.0,4.0,24.0,0.6509999999999999,0.349
2023-05-01,Postmates,G1,2065.0,-1675.0,73.0,361.0,2629.0,-259.0,-182.0,-17.0,-40.0,23.0,153.0,4.0,23.0,0.6376,0.3624
2023-06-01,Postmates,G1,2022.0,-1639.0,73.0,357.0,2580.0,-268.0,-153.0,-24.0,-38.0,23.0,186.0,4.0,23.0,0.6411,0.3589
2022-06-01,Postmates,H1,13766.0,-11189.0,500.0,2800.0,17662.0,-1380.0,-524.0,-83.0,-201.0,125.0,3177.0,34.0,219.0,0.7967,0.20329999999999998
2022-07-01,Postmates,H1,14286.0,-11714.0,520.0,2870.0,18312.0,-1473.0,-696.0,-85.0,-220.0,122.0,2760.0,37.0,222.0,0.7889,0.21109999999999998
2022-08-01,Postmates,H1,14545.0,-11926.0,526.0,2804.0,18571.0,-1550.0,-1121.0,-48.0,-224.0,121.0,2393.0,38.0,217.0,0.7929,0.2071
2022-09-01,Postmates,H1,14156.0,-11586.0,508.0,2541.0,17792.0,-1306.0,-1056.0,-30.0,-204.0,114.0,2137.0,31.0,212.0,0.8001,0.1999
2022-10-01,Postmates,H1,14545.0,-11877.0,513.0,2624.0,18312.0,-1434.0,-1049.0,-54.0,-211.0,121.0,2204.0,28.0,204.0,0.7870999999999999,0.21289999999999998
2022-11-01,Postmates,H1,14156.0,-11578.0,497.0,2316.0,17662.0,-1465.0,-1273.0,-79.0,-206.0,115.0,1758.0,22.0,192.0,0.792,0.20800000000000002
2022-12-01,Postmates,H1,14675.0,-11998.0,506.0,2124.0,18052.0,-1429.0,-990.0,-85.0,-190.0,110.0,1967.0,21.0,184.0,0.7953,0.2047
2023-01-01,Postmates,H1,14416.0,-11648.0,503.0,2152.0,17662.0,-1403.0,-1423.0,-173.0,-211.0,109.0,1613.0,25.0,155.0,0.7896,0.2104
2023-02-01,Postmates,H1,14416.0,-11622.0,487.0,2187.0,17662.0,-1414.0,-1520.0,-215.0,-238.0,103.0,1506.0,23.0,154.0,0.7962,0.20379999999999998
2023-03-01,Postmates,H1,18831.0,-15325.0,617.0,2781.0,23117.0,-1829.0,-2198.0,-1174.0,-326.0,127.0,1660.0,54.0,200.0,0.8014,0.1986
2023-04-01,Postmates,H1,16883.0,-13636.0,562.0,2525.0,20779.0,-1673.0,-1746.0,-381.0,-299.0,121.0,1780.0,27.0,175.0,0.7936,0.2064
2023-05-01,Postmates,H1,18312.0,-14805.0,613.0,2739.0,22468.0,-1853.0,-2702.0,-347.0,-322.0,150.0,1192.0,36.0,184.0,0.7865000000000001,0.21350000000000002
2023-06-01,Postmates,H1,16364.0,-13247.0,560.0,2491.0,20130.0,-1668.0,-1811.0,-594.0,-265.0,134.0,1586.0,45.0,191.0,0.7881999999999999,0.2118
2022-06-01,Postmates,I1,32468.0,-26104.0,1154.0,8053.0,43117.0,-7070.0,-1334.0,-68.0,-1035.0,599.0,5043.0,31.0,422.0,0.6368,0.3632
2022-07-01,Postmates,I1,32468.0,-26234.0,1140.0,8056.0,42987.0,-6822.0,-1456.0,-58.0,-1088.0,568.0,4744.0,28.0,410.0,0.6491,0.35090000000000005
2022-08-01,Postmates,I1,31429.0,-25455.0,1102.0,8105.0,41948.0,-6635.0,-2136.0,-22.0,-1017.0,548.0,4443.0,27.0,392.0,0.6666,0.33340000000000003
2022-09-01,Postmates,I1,30390.0,-24675.0,1051.0,7516.0,40260.0,-6324.0,-2116.0,-45.0,-949.0,522.0,3958.0,24.0,381.0,0.6579,0.3421
2022-10-01,Postmates,I1,31429.0,-25455.0,1079.0,7847.0,41818.0,-6609.0,-1970.0,-59.0,-988.0,534.0,4269.0,21.0,378.0,0.6365,0.3635
2022-11-01,Postmates,I1,27662.0,-22338.0,955.0,7811.0,37662.0,-5813.0,-874.0,-86.0,-1078.0,527.0,5479.0,17.0,338.0,0.6327,0.36729999999999996
2022-12-01,Postmates,I1,28442.0,-22987.0,954.0,8089.0,38831.0,-5363.0,-916.0,-73.0,-1226.0,526.0,6124.0,17.0,330.0,0.6470999999999999,0.3529
2023-01-01,Postmates,I1,26104.0,-21039.0,880.0,7472.0,35584.0,-4677.0,-982.0,-73.0,-1171.0,510.0,6002.0,16.0,292.0,0.6503,0.3497
2023-02-01,Postmates,I1,24545.0,-19740.0,820.0,6987.0,33506.0,-4292.0,-834.0,-101.0,-1077.0,487.0,5778.0,15.0,280.0,0.659,0.341
2023-03-01,Postmates,I1,28571.0,-23117.0,945.0,8035.0,38831.0,-4950.0,-1387.0,-321.0,-1259.0,534.0,6176.0,23.0,309.0,0.6518999999999999,0.3481
2023-04-01,Postmates,I1,25065.0,-20260.0,846.0,7106.0,34156.0,-4521.0,-778.0,-90.0,-1054.0,468.0,5945.0,13.0,274.0,0.6425,0.3575
2023-05-01,Postmates,I1,25455.0,-20649.0,852.0,7174.0,34675.0,-4567.0,-1098.0,-103.0,-1020.0,481.0,5809.0,17.0,276.0,0.6553,0.3447
2023-06-01,Postmates,I1,22727.0,-18312.0,761.0,7043.0,31558.0,-4065.0,-647.0,-132.0,-813.0,441.0,6065.0,15.0,256.0,0.6592,0.3408
2022-06-01,Postmates,K1,11047.0,-9035.0,395.0,2785.0,14935.0,-1350.0,-433.0,-31.0,-372.0,256.0,2663.0,15.0,154.0,0.7651,0.2349
2022-07-01,Postmates,K1,11134.0,-9157.0,393.0,2702.0,14935.0,-1312.0,-542.0,-49.0,-388.0,236.0,2325.0,16.0,153.0,0.758,0.242
2022-08-01,Postmates,K1,10984.0,-9023.0,381.0,2531.0,14675.0,-1255.0,-748.0,-23.0,-374.0,219.0,2050.0,14.0,143.0,0.7704000000000001,0.2296
2022-09-01,Postmates,K1,10678.0,-8815.0,364.0,2279.0,14026.0,-1121.0,-826.0,-20.0,-348.0,213.0,1737.0,11.0,143.0,0.775,0.225
2022-10-01,Postmates,K1,10663.0,-8780.0,359.0,2369.0,14156.0,-1129.0,-674.0,-32.0,-359.0,213.0,1839.0,10.0,131.0,0.7598999999999999,0.2401
2022-11-01,Postmates,K1,9342.0,-7687.0,317.0,2247.0,12615.0,-1027.0,-312.0,-30.0,-337.0,200.0,2028.0,7.0,117.0,0.7563,0.2437
2022-12-01,Postmates,K1,9556.0,-7867.0,319.0,2206.0,12728.0,-1060.0,-302.0,-16.0,-317.0,182.0,2095.0,8.0,115.0,0.7606,0.2394
2023-01-01,UberEats,K1,58757.0,-48091.0,2157.0,15971.0,81118.0,-7827.0,-2365.0,-1103.0,-4947.0,1412.0,12236.0,100.0,764.0,0.6862999999999999,0.31370000000000003
2023-02-01,UberEats,K1,58728.0,-48133.0,2106.0,15958.0,80863.0,-7871.0,-2852.0,-612.0,-5103.0,1350.0,10804.0,88.0,759.0,0.6869,0.3131
2023-03-01,UberEats,K1,69854.0,-57569.0,2522.0,16215.0,93337.0,-8889.0,-3685.0,-442.0,-4576.0,1413.0,10621.0,113.0,880.0,0.6886,0.3114
2023-04-01,UberEats,K1,63430.0,-52124.0,2320.0,14651.0,84791.0,-8128.0,-2617.0,-990.0,-3988.0,1377.0,10993.0,97.0,830.0,0.6687000000000001,0.33130000000000004
2023-05-01,UberEats,K1,64136.0,-52998.0,2357.0,14687.0,85417.0,-8184.0,-2480.0,-1080.0,-3850.0,1617.0,11362.0,112.0,852.0,0.6877,0.3123
2023-06-01,UberEats,K1,64013.0,-52837.0,2350.0,14557.0,84979.0,-8047.0,-1474.0,-1072.0,-3718.0,1699.0,13125.0,118.0,856.0,0.6943,0.3057
2022-06-01,UberEats,K2,26586.0,-21668.0,1118.0,6989.0,35670.0,-4271.0,-780.0,-292.0,-674.0,349.0,6058.0,32.0,305.0,0.4697,0.5303
2022-07-01,UberEats,K2,28639.0,-23603.0,1214.0,7577.0,38477.0,-4284.0,-993.0,-293.0,-1180.0,396.0,5899.0,34.0,317.0,0.4938,0.5062
2022-08-01,UberEats,K2,26914.0,-22077.0,1150.0,7124.0,36198.0,-3982.0,-1218.0,-240.0,-1183.0,421.0,5504.0,31.0,304.0,0.5136,0.4864
2022-09-01,UberEats,K2,27622.0,-22663.0,1147.0,7345.0,37179.0,-4287.0,-1376.0,-246.0,-1302.0,417.0,5245.0,29.0,305.0,0.4921,0.5079
2022-10-01,UberEats,K2,27265.0,-22273.0,1132.0,7490.0,36941.0,-3590.0,-1260.0,-236.0,-1510.0,468.0,6193.0,28.0,300.0,0.48560000000000003,0.5144
2022-11-01,UberEats,K2,26368.0,-21585.0,1085.0,7104.0,35615.0,-3578.0,-995.0,-254.0,-1426.0,445.0,5857.0,26.0,295.0,0.4851,0.5149
2022-12-01,UberEats,K2,26767.0,-21948.0,1069.0,7253.0,36169.0,-3182.0,-811.0,-239.0,-1583.0,470.0,6411.0,26.0,297.0,0.486,0.514
2023-01-01,UberEats,K2,28471.0,-23266.0,1144.0,7684.0,38440.0,-3470.0,-1015.0,-246.0,-1862.0,471.0,6506.0,29.0,307.0,0.48479999999999995,0.5152
2023-02-01,UberEats,K2,28928.0,-23490.0,1128.0,7636.0,38891.0,-3825.0,-1020.0,-167.0,-1908.0,470.0,6238.0,26.0,305.0,0.5021,0.4979
2023-03-01,UberEats,K2,32880.0,-26881.0,1300.0,8972.0,44485.0,-4484.0,-804.0,-150.0,-2289.0,514.0,7481.0,33.0,330.0,0.483,0.517
2023-04-01,UberEats,K2,32193.0,-26312.0,1274.0,9007.0,43766.0,-4559.0,-748.0,-210.0,-2284.0,531.0,7461.0,29.0,327.0,0.4694,0.5306000000000001
2023-05-01,UberEats,K2,30644.0,-25027.0,1226.0,8665.0,41741.0,-3604.0,-737.0,-201.0,-2220.0,652.0,8120.0,29.0,320.0,0.4863,0.5136999999999999
2023-06-01,UberEats,K2,27577.0,-22508.0,1096.0,7716.0,37489.0,-3319.0,-501.0,-226.0,-1958.0,666.0,7339.0,30.0,300.0,0.4987,0.5013000000000001
2022-06-01,UberEats,K3,26526.0,-21390.0,1012.0,6113.0,35666.0,-4049.0,-785.0,-387.0,-706.0,530.0,5640.0,45.0,368.0,0.5529999999999999,0.447
2022-07-01,UberEats,K3,27883.0,-22669.0,1059.0,6749.0,37859.0,-4030.0,-774.0,-344.0,-1167.0,596.0,5914.0,45.0,379.0,0.5710000000000001,0.429
2022-08-01,UberEats,K3,26612.0,-21559.0,1048.0,6519.0,36225.0,-3842.0,-653.0,-344.0,-1163.0,599.0,5939.0,44.0,373.0,0.5778,0.42219999999999996
2022-09-01,UberEats,K3,25361.0,-20538.0,986.0,6244.0,34550.0,-3421.0,-774.0,-329.0,-1158.0,581.0,5391.0,40.0,362.0,0.5693,0.4307
2022-10-01,UberEats,K3,25367.0,-20505.0,956.0,6662.0,35012.0,-3260.0,-660.0,-342.0,-1377.0,649.0,5942.0,38.0,360.0,0.5813,0.41869999999999996
2022-11-01,UberEats,K3,23181.0,-18809.0,889.0,5922.0,31810.0,-3057.0,-396.0,-361.0,-1204.0,588.0,5308.0,35.0,338.0,0.568,0.43200000000000005
2022-12-01,UberEats,K3,23263.0,-18899.0,854.0,5910.0,31890.0,-3025.0,-528.0,-411.0,-1332.0,593.0,5113.0,37.0,336.0,0.5710000000000001,0.429
2023-01-01,UberEats,K3,25493.0,-20513.0,953.0,6578.0,35066.0,-3148.0,-853.0,-433.0,-1609.0,600.0,5565.0,41.0,350.0,0.573,0.42700000000000005
2023-02-01,UberEats,K3,25167.0,-20257.0,958.0,6503.0,34517.0,-2953.0,-979.0,-230.0,-1563.0,582.0,5470.0,37.0,349.0,0.5467,0.4533
2023-03-01,UberEats,K3,29893.0,-24165.0,1103.0,7571.0,40940.0,-3631.0,-1507.0,-173.0,-1891.0,618.0,4681.0,45.0,387.0,0.5457,0.4543
2023-04-01,UberEats,K3,28607.0,-23081.0,1061.0,7403.0,39344.0,-3387.0,-1383.0,-380.0,-1833.0,627.0,4559.0,42.0,378.0,0.5459,0.45409999999999995
2023-05-01,UberEats,K3,28201.0,-22765.0,1045.0,7555.0,39011.0,-3630.0,-1181.0,-407.0,-1917.0,741.0,5566.0,46.0,378.0,0.5536,0.4464
2023-06-01,UberEats,K3,27171.0,-21991.0,985.0,7072.0,37449.0,-3915.0,-896.0,-374.0,-1776.0,768.0,4971.0,48.0,363.0,0.5563,0.4437
2022-06-01,UberEats,L1,214387.0,-172783.0,7615.0,49717.0,281515.0,-28577.0,-6184.0,-1952.0,-11311.0,3825.0,45252.0,213.0,2290.0,0.7021999999999999,0.2978
2022-07-01,UberEats,L1,236798.0,-188498.0,8309.0,51922.0,307929.0,-30414.0,-9271.0,-1865.0,-10917.0,4001.0,42268.0,237.0,2458.0,0.7273999999999999,0.2726
2022-08-01,UberEats,L1,229342.0,-182001.0,8105.0,50543.0,298508.0,-24436.0,-10668.0,-1605.0,-11183.0,4000.0,51093.0,209.0,2369.0,0.727,0.273
2022-09-01,UberEats,L1,227033.0,-180477.0,7949.0,50796.0,296174.0,-26395.0,-9995.0,-1636.0,-11643.0,3775.0,46168.0,195.0,2356.0,0.6999,0.30010000000000003
2022-10-01,UberEats,L1,240168.0,-190739.0,8299.0,53481.0,313126.0,-25149.0,-10136.0,-1738.0,-13007.0,4189.0,49411.0,199.0,2434.0,0.6956,0.3044
2022-11-01,UberEats,L1,226010.0,-180117.0,7800.0,51191.0,295535.0,-25864.0,-8697.0,-1809.0,-12630.0,4197.0,49041.0,179.0,2317.0,0.6943,0.3057
2022-12-01,UberEats,L1,246884.0,-196527.0,8368.0,56370.0,323163.0,-27558.0,-10089.0,-2150.0,-14358.0,4433.0,54290.0,198.0,2437.0,0.7076,0.2924
2023-01-01,UberEats,L1,250025.0,-200033.0,8564.0,57033.0,327234.0,-26244.0,-10867.0,-1994.0,-15478.0,4498.0,56770.0,203.0,2444.0,0.7095,0.2905
2023-02-01,UberEats,L1,236772.0,-188575.0,8041.0,54152.0,310049.0,-25122.0,-10393.0,-1185.0,-15286.0,4316.0,53880.0,177.0,2353.0,0.7049,0.29510000000000003
2023-03-01,UberEats,L1,271696.0,-217391.0,9186.0,61719.0,355147.0,-28418.0,-12108.0,-1155.0,-17587.0,4553.0,58759.0,217.0,2558.0,0.701,0.299
2023-04-01,UberEats,L1,256783.0,-205608.0,8723.0,57237.0,334546.0,-27220.0,-9444.0,-1909.0,-15805.0,4509.0,57752.0,199.0,2504.0,0.6957,0.3043
2023-05-01,UberEats,L1,270867.0,-216945.0,9127.0,59149.0,351615.0,-31131.0,-10858.0,-1957.0,-15629.0,5213.0,58808.0,219.0,2669.0,0.7062999999999999,0.2937
2023-01-01,Postmates,K1,9317.0,-7657.0,317.0,2094.0,12426.0,-994.0,-370.0,-21.0,-288.0,169.0,2118.0,7.0,101.0,0.7667,0.23329999999999998
2023-02-01,Postmates,K1,8516.0,-6998.0,286.0,1930.0,11354.0,-938.0,-276.0,-19.0,-271.0,145.0,1902.0,6.0,95.0,0.7691,0.2309
2023-03-01,Postmates,K1,9726.0,-8008.0,323.0,2167.0,12922.0,-1045.0,-463.0,-97.0,-312.0,167.0,1961.0,10.0,102.0,0.7778,0.22219999999999998
2023-04-01,Postmates,K1,8778.0,-7204.0,295.0,2000.0,11723.0,-940.0,-261.0,-33.0,-278.0,154.0,2026.0,6.0,92.0,0.7656999999999999,0.2343
2023-05-01,Postmates,K1,8603.0,-7077.0,288.0,1971.0,11480.0,-936.0,-369.0,-28.0,-266.0,165.0,1917.0,7.0,91.0,0.78,0.22
2023-06-01,Postmates,K1,8134.0,-6696.0,278.0,1918.0,10880.0,-909.0,-246.0,-36.0,-232.0,154.0,2011.0,8.0,90.0,0.7846,0.21539999999999998
2022-06-01,Postmates,K2,1218.0,-1010.0,48.0,342.0,1656.0,-157.0,-42.0,-7.0,-38.0,20.0,307.0,3.0,16.0,0.5109,0.4891
2022-07-01,Postmates,K2,1334.0,-1107.0,53.0,372.0,1811.0,-179.0,-59.0,-10.0,-41.0,19.0,308.0,3.0,16.0,0.5242,0.4758
2022-08-01,Postmates,K2,1357.0,-1127.0,52.0,351.0,1817.0,-173.0,-84.0,-4.0,-39.0,17.0,272.0,3.0,16.0,0.5427000000000001,0.4573
2022-09-01,Postmates,K2,1260.0,-1043.0,49.0,319.0,1681.0,-179.0,-80.0,-1.0,-36.0,17.0,232.0,2.0,15.0,0.5104,0.48960000000000004
2022-10-01,Postmates,K2,1208.0,-995.0,47.0,306.0,1610.0,-145.0,-62.0,-2.0,-40.0,19.0,261.0,2.0,14.0,0.5265,0.47350000000000003
2022-11-01,Postmates,K2,1190.0,-986.0,44.0,253.0,1540.0,-143.0,-80.0,-5.0,-31.0,15.0,171.0,2.0,13.0,0.5207999999999999,0.4792
2022-12-01,Postmates,K2,1230.0,-1023.0,46.0,199.0,1528.0,-131.0,-63.0,-2.0,-18.0,12.0,163.0,2.0,13.0,0.5044,0.49560000000000004
2023-01-01,Postmates,K2,1248.0,-1032.0,48.0,215.0,1564.0,-146.0,-72.0,-10.0,-22.0,13.0,167.0,2.0,12.0,0.49219999999999997,0.5078
2023-02-01,Postmates,K2,1268.0,-1045.0,47.0,262.0,1632.0,-164.0,-85.0,-5.0,-34.0,14.0,170.0,1.0,12.0,0.5339,0.4661
2023-03-01,Postmates,K2,1510.0,-1246.0,55.0,302.0,1932.0,-193.0,-108.0,-38.0,-36.0,16.0,205.0,3.0,14.0,0.5478000000000001,0.4522
2023-04-01,Postmates,K2,1414.0,-1166.0,52.0,290.0,1815.0,-195.0,-85.0,-16.0,-37.0,14.0,200.0,2.0,13.0,0.5104,0.48960000000000004
2023-05-01,Postmates,K2,1441.0,-1186.0,53.0,293.0,1848.0,-164.0,-127.0,-15.0,-39.0,16.0,198.0,2.0,13.0,0.4903,0.5097
2023-06-01,Postmates,K2,1276.0,-1049.0,48.0,260.0,1638.0,-155.0,-84.0,-18.0,-26.0,13.0,197.0,2.0,13.0,0.5152,0.48479999999999995
2022-06-01,Postmates,K3,1297.0,-1073.0,47.0,274.0,1715.0,-160.0,-63.0,-11.0,-15.0,16.0,240.0,4.0,23.0,0.5925,0.4075
2022-07-01,Postmates,K3,1327.0,-1095.0,47.0,279.0,1754.0,-169.0,-84.0,-9.0,-18.0,17.0,226.0,4.0,23.0,0.6448999999999999,0.35509999999999997
2022-08-01,Postmates,K3,1419.0,-1168.0,52.0,295.0,1872.0,-188.0,-140.0,-6.0,-21.0,18.0,192.0,5.0,24.0,0.6379,0.36210000000000003
2022-09-01,Postmates,K3,1490.0,-1243.0,54.0,270.0,1925.0,-166.0,-145.0,-5.0,-20.0,16.0,158.0,4.0,26.0,0.6258,0.37420000000000003
2022-10-01,Postmates,K3,1383.0,-1139.0,50.0,270.0,1806.0,-160.0,-130.0,-8.0,-17.0,14.0,169.0,3.0,22.0,0.6145,0.38549999999999995
2022-11-01,Postmates,K3,1309.0,-1076.0,46.0,229.0,1681.0,-157.0,-150.0,-4.0,-18.0,15.0,95.0,2.0,21.0,0.6343,0.3657
2022-12-01,Postmates,K3,1224.0,-1011.0,42.0,180.0,1533.0,-146.0,-118.0,-6.0,-15.0,14.0,77.0,2.0,18.0,0.6501,0.34990000000000004
2023-01-01,Postmates,K3,1322.0,-1076.0,46.0,209.0,1673.0,-153.0,-182.0,-5.0,-19.0,13.0,55.0,2.0,17.0,0.6017,0.3983
2023-02-01,Postmates,K3,1333.0,-1083.0,46.0,216.0,1691.0,-140.0,-154.0,-6.0,-24.0,14.0,89.0,2.0,16.0,0.598,0.402
2023-03-01,Postmates,K3,1599.0,-1310.0,54.0,255.0,2024.0,-178.0,-172.0,-49.0,-27.0,15.0,65.0,3.0,19.0,0.5781000000000001,0.4219
2023-04-01,Postmates,K3,1433.0,-1172.0,50.0,236.0,1823.0,-160.0,-131.0,-22.0,-22.0,14.0,77.0,2.0,17.0,0.5771999999999999,0.4228
2023-05-01,Postmates,K3,1399.0,-1141.0,50.0,235.0,1784.0,-185.0,-159.0,-17.0,-22.0,14.0,59.0,3.0,18.0,0.597,0.40299999999999997
2023-06-01,Postmates,K3,1311.0,-1070.0,46.0,219.0,1673.0,-207.0,-116.0,-18.0,-17.0,12.0,53.0,3.0,16.0,0.619,0.381
2022-06-01,Postmates,L1,75584.0,-62208.0,2665.0,16753.0,98571.0,-7933.0,-2467.0,-84.0,-1748.0,959.0,17662.0,50.0,777.0,0.743,0.257
2022-07-01,Postmates,L1,78442.0,-63896.0,2726.0,15974.0,100779.0,-7691.0,-2843.0,-92.0,-1469.0,933.0,15974.0,51.0,779.0,0.7465999999999999,0.2534
2022-08-01,Postmates,L1,76753.0,-62597.0,2665.0,14675.0,97792.0,-7353.0,-3677.0,-40.0,-1392.0,891.0,15844.0,46.0,743.0,0.7494,0.2506
2022-09-01,Postmates,L1,74675.0,-60909.0,2567.0,13636.0,94416.0,-7133.0,-3509.0,-35.0,-1297.0,843.0,13896.0,40.0,726.0,0.7406,0.2594
2022-10-01,Postmates,L1,76494.0,-62338.0,2610.0,13896.0,96494.0,-6883.0,-3665.0,-85.0,-1336.0,845.0,13766.0,35.0,714.0,0.7332,0.2668
2022-11-01,Postmates,L1,75325.0,-61558.0,2540.0,12375.0,93766.0,-7260.0,-5618.0,-107.0,-1290.0,816.0,10699.0,30.0,685.0,0.733,0.267
2022-12-01,Postmates,L1,81299.0,-66364.0,2684.0,11897.0,99870.0,-7520.0,-5284.0,-83.0,-1275.0,780.0,11667.0,31.0,694.0,0.7478,0.2522
2023-01-01,Postmates,L1,81688.0,-66494.0,2730.0,11711.0,100000.0,-7402.0,-6157.0,-132.0,-1316.0,763.0,11691.0,38.0,656.0,0.7454000000000001,0.2546
2023-02-01,Postmates,L1,78312.0,-63636.0,2569.0,11326.0,95974.0,-7069.0,-6854.0,-149.0,-1303.0,724.0,10480.0,29.0,632.0,0.7445999999999999,0.2554
2023-03-01,Postmates,L1,88571.0,-72208.0,2908.0,12772.0,108442.0,-8198.0,-6161.0,-436.0,-1424.0,757.0,12944.0,41.0,677.0,0.7436,0.2564
2023-04-01,Postmates,L1,83247.0,-67792.0,2745.0,12020.0,101948.0,-7927.0,-4888.0,-198.0,-1342.0,706.0,13117.0,27.0,645.0,0.736,0.264
2023-05-01,Postmates,L1,86623.0,-70519.0,2855.0,12427.0,105974.0,-8737.0,-6207.0,-166.0,-1366.0,768.0,12345.0,37.0,660.0,0.7434999999999999,0.2565
2023-06-01,UberEats,L1,259344.0,-207720.0,8791.0,56230.0,336422.0,-27402.0,-6399.0,-1960.0,-14707.0,5436.0,60991.0,221.0,2538.0,0.708,0.292
2022-06-01,UberEats,L2,1006498.0,-820133.0,35535.0,221471.0,1319315.0,-172388.0,-20989.0,-6664.0,-28258.0,10465.0,182845.0,695.0,9696.0,0.7848999999999999,0.2151
2022-07-01,UberEats,L2,1076343.0,-888645.0,37433.0,230110.0,1404363.0,-163771.0,-32982.0,-6584.0,-39056.0,11864.0,176101.0,769.0,9941.0,0.7972,0.2028
2022-08-01,UberEats,L2,1083920.0,-889756.0,37752.0,246874.0,1429315.0,-167381.0,-43030.0,-5578.0,-41751.0,11985.0,188744.0,676.0,9946.0,0.8031,0.19690000000000002
2022-09-01,UberEats,L2,1097588.0,-899045.0,37704.0,250951.0,1448045.0,-178954.0,-47338.0,-5624.0,-43646.0,11258.0,174577.0,670.0,9959.0,0.7998000000000001,0.2002
2022-10-01,UberEats,L2,1174720.0,-960360.0,40001.0,267030.0,1548535.0,-189021.0,-45063.0,-5462.0,-47964.0,12487.0,187506.0,647.0,10241.0,0.8,0.2
2022-11-01,UberEats,L2,1123480.0,-938869.0,38224.0,258132.0,1483647.0,-175419.0,-40126.0,-5372.0,-46681.0,12971.0,184656.0,586.0,10034.0,0.7981999999999999,0.2018
2022-12-01,UberEats,L2,1170824.0,-959755.0,39010.0,268830.0,1545397.0,-176073.0,-39783.0,-5510.0,-50768.0,13886.0,215545.0,584.0,10305.0,0.7986,0.2014
